,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,zipcode,Age_of_House,Years_last_renovation,basement,biggerliving,biggerlot,distance_from_a_city,distance_from_airport
9657,2015-02-10,735000.0,4,3.0,24.166652009561297,8.888066854754783,1.0,0.0,4,7,98005,12.352326989717735,11.244663754381536,1,1,0,1.0207591222670993,12.458377654647016
9658,2014-08-26,430000.0,3,1.5,21.619166467630244,8.523970175695261,2.0,0.0,4,7,98177,16.621605626182642,14.899388696213936,0,0,0,3.4131752268552997,17.10708729956776
9659,2014-05-12,201000.0,3,1.0,21.23235785716153,9.185022563991893,1.0,0.0,4,7,98042,11.604677044925754,10.596830840784436,0,1,0,5.76899665558899,11.021553462192392
9660,2015-04-20,570000.0,2,1.0,19.259470054530208,8.294049640102028,1.0,0.0,4,7,98115,17.683564320739745,15.798152084198339,0,0,0,2.658010253741152,15.071906576980663
9661,2015-05-12,729000.0,3,2.5,24.753616969149487,8.353261499733874,2.0,0.0,3,8,98052,3.887005903452562,3.7121979985112525,0,0,0,3.6321893374527687,18.46129318098825
9662,2015-01-08,331500.0,4,1.75,22.228205045916006,9.599405058716567,1.0,0.0,3,7,98006,13.287871834041834,12.051775541283252,1,1,1,2.2413768485059538,11.648086897306031
9663,2014-05-19,110700.0,2,1.0,16.777368419021553,8.99516499031115,1.0,0.0,3,6,98188,14.790328308679241,13.340356392682002,0,0,0,4.0993822817819625,1.6222392655690125
9665,2014-07-21,427000.0,3,1.75,23.335198005377976,8.869398159883518,1.0,0.0,4,7,98177,13.174350419025183,11.954039844786282,1,1,0,4.389352460628559,20.353281873054094
9666,2014-08-06,650500.0,4,1.75,24.449110607327025,8.68946441235669,1.0,0.0,3,8,98115,13.51221039455124,12.24475962326319,1,1,0,2.978811202039421,15.40977301198405
9667,2014-08-14,335900.0,2,1.0,19.587380181475208,8.914626127827137,1.0,0.0,4,7,98155,14.99322416689492,13.51369216178959,0,0,0,3.9688889302392467,18.759097533139695
9668,2014-09-03,535000.0,2,2.0,21.449374903416988,8.543445562560303,1.5,0.0,3,7,98199,14.99322416689492,13.51369216178959,0,1,0,2.356797873555035,13.897075861774962
9669,2015-01-22,360000.0,5,2.0,23.74340722530705,7.783224016336037,1.0,0.0,4,6,98144,18.02397769079979,16.08547582966678,1,1,0,1.3128865409905546,10.672894583182094
9670,2015-02-04,294900.0,3,2.25,21.406404391637718,8.99961934066053,1.0,0.0,3,7,98055,11.73235757659416,10.707649510312281,1,0,1,4.189269188284554,5.70049163919391
9671,2015-03-11,460000.0,2,1.0,19.090304655847895,8.688453800850768,1.0,0.0,4,7,98115,16.0650991062498,14.426882043769947,0,0,1,3.019230294702178,15.615525328122011
9673,2014-05-09,463000.0,2,1.0,19.74644832270849,8.389359819906353,1.0,0.0,4,7,98112,18.10810227537809,16.156424082214773,0,0,0,1.5393243622503883,12.161656307146565
9675,2014-09-09,199500.0,4,2.0,22.422304432509108,9.001592700945706,1.0,0.0,4,5,98056,14.584732016636156,13.164553732998387,0,1,1,3.431564870903575,7.541620235129765
9676,2014-11-24,247000.0,4,2.0,22.422304432509108,9.001592700945706,1.0,0.0,4,5,98056,14.584732016636156,13.164553732998387,0,1,1,3.431564870903575,7.541620235129765
9677,2014-06-09,442500.0,4,2.5,23.90842269356398,9.54852542660107,2.0,0.0,3,8,98019,8.192363609095171,7.603511844342649,0,0,0,4.85806058424927,22.384293476299558
9679,2014-09-03,449000.0,3,2.5,22.188876252232394,8.249836485425702,2.0,0.0,3,7,98053,5.540118651535812,5.225308857197789,0,0,1,3.9789025778807563,18.747679989317778
9680,2015-03-06,725000.0,4,1.0,21.826876068565976,8.411832675758411,1.5,0.0,4,7,98115,16.25265192438197,14.586245429106762,0,0,0,2.833838847385955,15.481469405953971
9681,2015-02-05,215000.0,3,1.0,19.259470054530208,8.974618038455112,1.0,0.0,3,7,98058,12.5923267180172,6.049823381765453,0,0,0,4.236408297065506,6.117035032917844
9682,2014-12-18,582500.0,2,1.75,23.30036475220142,8.787067645218054,1.0,0.0,3,7,98115,14.058203194514304,12.71357715658614,1,1,0,3.3176629262800756,16.555842408297597
9683,2014-06-24,305000.0,4,2.25,24.038407745487312,9.145375093123823,2.0,0.0,4,8,98032,11.73235757659416,10.707649510312281,0,0,0,5.3815841444969434,5.95170277674058
9684,2014-05-05,300000.0,3,2.0,19.203482418653596,9.217514575724183,1.0,0.0,3,7,98019,9.19219021041283,8.487374572163972,0,0,0,4.817461214443116,22.23925225219745
9685,2014-05-05,525888.0,5,1.75,25.078020092260598,11.182669864959387,1.0,0.0,5,7,98027,12.710733673132294,11.554319037206117,1,1,1,4.226487278359518,10.73160696871143
9686,2014-09-11,711000.0,4,2.5,23.659810237327758,8.389359819906353,1.5,0.0,5,8,98116,17.683564320739745,15.798152084198339,1,1,0,1.9919673374116311,10.552623332950647
9687,2014-07-16,360000.0,3,1.75,21.492133967081347,9.415890054889344,1.0,0.0,3,8,98155,10.391110314000027,9.539535999701638,1,0,0,4.164221762601955,19.328762032544965
9688,2014-12-10,357000.0,5,2.5,25.64206490874804,9.421411342056123,2.0,0.0,3,8,98031,9.032360803935312,8.346492162258105,0,1,1,4.7694958410427954,5.071888560592191
9689,2014-08-08,550000.0,3,1.75,22.724442840809136,9.181940897454485,1.0,1.0,3,7,98040,16.0650991062498,14.426882043769947,1,0,0,2.552007765245984,8.387534567087414
9690,2014-12-05,324000.0,3,1.0,19.79878385643931,8.882114044208821,1.0,0.0,4,7,98133,13.059898929234448,11.855448060750268,0,0,0,4.360460056120919,20.201197350592413
9691,2015-04-28,420000.0,3,2.0,22.422304432509108,9.131188933670746,1.0,0.0,3,8,98133,8.704930508408738,8.05739892723114,1,1,1,4.231873037713811,19.73398503056124
9692,2014-06-19,450000.0,4,2.5,24.632950574835625,8.948066103458935,2.0,0.0,3,8,98059,6.010533690168149,5.651136053729265,0,0,0,3.902164194353903,8.311224633583821
9693,2015-04-20,825000.0,5,3.5,28.89432830370974,8.820256365906321,2.0,0.0,3,9,98027,5.77916717185249,5.441938652118166,1,1,1,3.667908043340782,12.414240247767044
9694,2014-10-22,481000.0,3,2.0,25.16468039487468,9.658417870888224,1.5,0.0,3,9,98166,8.537074937407338,7.908942081864979,0,1,1,4.268886464475642,3.0105876900207043
9695,2014-08-05,500000.0,3,1.0,20.105932649225682,8.131530710604252,1.0,0.0,3,7,98117,16.159138793450243,14.506802837887237,1,0,0,2.796042835460265,15.511351370693532
9696,2014-06-12,448000.0,2,1.5,21.94919092345254,8.237479288613633,1.0,0.0,4,7,98107,14.892107338906461,13.427326605059752,1,0,0,2.936987249351979,15.512538471238477
9697,2015-03-19,480000.0,2,2.0,20.734680166469396,8.347590407030058,1.0,0.0,3,8,98053,5.77916717185249,5.441938652118166,0,0,0,4.305387976993876,20.400750318416197
9698,2014-09-08,475000.0,3,2.5,22.188876252232394,7.969011781106478,2.0,0.0,3,7,98053,5.77916717185249,5.441938652118166,0,0,1,3.9877957753521684,18.84580134673007
9699,2014-10-21,472500.0,2,2.25,22.228205045916006,7.776115477098742,2.0,0.0,3,8,98029,5.540118651535812,5.225308857197789,0,0,0,4.246140284435222,15.108241552149725
9700,2014-09-23,291000.0,4,2.25,22.94465197558698,8.938006576471201,1.0,0.0,4,8,98003,10.24819220506282,9.41452594754775,1,0,1,5.69535649160526,8.359408178742857
9701,2014-07-30,1010000.0,4,2.5,24.872818791252072,9.448411943874628,1.0,0.0,4,9,98004,11.85876225454769,10.817285023115785,1,0,1,1.1351175537011093,13.47733582040528
9702,2014-10-17,442500.0,3,2.5,22.188876252232394,8.048468743668883,2.0,0.0,3,7,98053,6.234896392227275,5.853571994614552,0,0,0,3.945701705025169,18.900035571682142
9703,2014-06-27,170000.0,2,1.0,17.722076700369975,9.03884005381381,1.0,0.0,4,6,98023,12.828114533524952,11.655610273856423,0,0,0,5.6859360846339975,8.442616916578428
9704,2015-04-28,1580000.0,4,2.5,28.566008038397143,9.699165755462506,1.0,1.0,3,10,98004,11.73235757659416,10.707649510312281,1,0,0,1.3923385472050722,13.668148946875604
9705,2015-02-18,665000.0,3,2.25,25.16468039487468,8.699514748210191,2.0,0.0,3,8,98144,16.34564700249524,14.665217720808643,1,1,1,1.9633457002240247,9.443392560920163
9707,2014-07-14,675000.0,2,1.75,23.809757703348463,8.517193191416238,1.0,0.0,3,7,98112,15.87540487117601,7.757696829843458,1,0,1,1.687576731107889,12.50481218509321
9708,2015-02-04,279900.0,2,1.75,20.781146077429376,9.210340371976184,1.0,0.0,3,6,98019,13.059898929234448,8.05739892723114,0,0,0,4.84245880868812,22.44375752035722
9709,2014-06-30,875000.0,4,1.5,22.612315922535522,8.08487062913819,1.5,0.0,4,8,98103,15.970524125532398,14.346474922936542,0,0,0,2.2655998336273857,14.401691330395101
9710,2014-08-04,571000.0,3,2.5,23.052808692036365,8.260234291607297,2.0,0.0,3,8,98029,5.540118651535812,5.225308857197789,0,0,1,4.233933650410586,15.383028857037269
9711,2014-06-17,320000.0,3,1.0,18.055347421187125,8.52912176228151,1.5,0.0,3,7,98133,16.159138793450243,14.506802837887237,0,0,0,3.3682714047149713,16.96638709433093
9712,2014-08-26,525000.0,3,2.5,24.449110607327025,10.463703160543519,1.0,0.0,3,9,98038,9.19219021041283,8.487374572163972,0,0,0,5.321946442302113,12.826628106134097
9714,2015-04-01,137900.0,3,1.75,19.79878385643931,8.53346016388011,1.0,0.0,3,6,98178,14.687874273843528,13.252769556150428,1,0,0,3.6775673688366655,4.7815542044803685
9716,2015-03-04,360000.0,3,1.0,20.402027362770987,8.261009786023827,1.0,0.0,3,7,98122,14.376327771542378,12.98618359642712,1,0,0,1.376254494492984,11.785157353197212
9719,2014-09-26,280000.0,4,2.5,24.632950574835625,8.432941638968646,2.0,0.0,3,8,98001,5.77916717185249,5.441938652118166,0,1,0,5.656696389416785,7.9075052314684475
9720,2015-04-28,283000.0,2,1.0,18.55974031763756,8.756210091886738,1.0,0.0,4,5,98103,14.687874273843528,13.252769556150428,0,0,0,3.226301840962918,16.594018605730916
9721,2015-02-13,411500.0,3,1.0,19.533652450878684,8.882946799288174,1.0,0.0,3,7,98052,10.103441986902329,9.287802320661523,0,0,0,3.433006949948382,17.897099090755297
9722,2014-09-17,282000.0,3,2.25,24.69346947673688,8.92903790648844,1.0,0.0,4,8,98023,11.85876225454769,10.817285023115785,1,1,0,5.851370130769627,9.885264552601877
9723,2014-12-09,535000.0,3,2.5,22.79843566477393,7.312553498102598,2.5,0.0,3,9,98199,5.540118651535812,5.225308857197789,1,1,0,2.3958145775478306,14.16328873572461
9724,2014-07-03,554729.0,4,2.5,23.404477165155228,8.37793112408273,2.0,0.0,5,9,98199,14.584732016636156,13.164553732998387,1,1,0,2.640434500401855,14.483925736190375
9725,2015-02-24,868000.0,4,2.5,23.404477165155228,8.37793112408273,2.0,0.0,5,9,98199,14.584732016636156,13.164553732998387,1,1,0,2.640434500401855,14.483925736190375
9727,2014-10-29,595000.0,2,1.75,20.402027362770987,9.047821442478408,1.0,0.0,3,7,98033,13.51221039455124,3.996963866950584,0,0,0,2.036687364469279,14.792592087450231
9728,2015-03-20,400000.0,4,2.5,26.634569035090458,8.564076777315087,2.0,0.0,3,8,98038,5.77916717185249,5.441938652118166,0,1,0,5.749974248929719,13.477974149821485
9729,2014-06-25,770000.0,4,2.5,28.440352023649766,9.426660697942268,2.0,0.0,3,10,98075,7.269685369070657,6.782102307043368,0,1,0,3.7984926794820995,14.488348227721657
9730,2014-05-09,742500.0,4,2.75,26.559584010864036,8.235625719964311,2.0,0.0,3,8,98122,16.893187192605208,6.953817524622061,1,1,0,1.4604099844838847,11.759695866726148
9731,2014-06-24,1250000.0,4,2.5,26.856358447438954,9.655026193237628,1.0,0.0,5,9,98006,11.080400791115874,10.140968700711163,1,1,0,1.9348310314539108,10.393802865020874
9733,2015-04-07,1560000.0,4,2.5,25.503994921248896,9.789926840312962,2.0,0.0,4,9,98004,12.710733673132294,11.554319037206117,0,0,1,1.7630865236455886,13.970717051224334
9736,2014-12-17,1570000.0,3,1.75,23.973636275635755,9.047821442478408,1.0,0.0,4,9,98112,13.059898929234448,11.855448060750268,0,0,0,2.072279485555968,13.192460718400099
9737,2015-03-18,178000.0,4,1.5,20.004825339732747,9.320360017014732,1.5,0.0,4,6,98092,11.475682378922457,10.484792664327298,0,0,0,5.991782385050989,13.007793518382675
9738,2014-10-09,262500.0,3,1.75,21.2761992806833,9.248599084093273,1.0,0.0,3,7,98031,8.704930508408738,8.05739892723114,0,0,1,4.76668947136957,5.295263901891582
9739,2015-04-15,730000.0,3,1.75,22.029805597922046,8.517193191416238,1.5,0.0,4,8,98107,18.523106487648548,16.506103440672888,0,1,0,2.760898465691618,15.39214037825449
9740,2014-07-03,395000.0,5,1.75,22.76151413708574,9.254644297532707,1.0,2.0,3,8,98166,14.058203194514304,12.71357715658614,1,0,0,4.3505646713377795,3.281372244841848
9741,2014-10-24,355000.0,3,1.0,20.055534597927586,8.8023721336499,1.0,0.0,3,6,98008,12.828114533524952,11.655610273856423,0,1,0,2.3538567200400777,14.298792907648433
9742,2014-09-08,299990.0,3,2.5,22.871835032603546,9.052633375946147,2.0,0.0,3,8,98023,8.704930508408738,8.05739892723114,0,0,1,6.000448047812002,10.649481199784102
9744,2014-11-18,425000.0,4,2.25,25.39216108283622,9.323669057283185,2.0,0.0,4,8,98059,11.213587673670464,10.256902900585759,0,1,1,4.1690061212846015,8.448473234906603
9745,2014-11-11,554950.0,4,1.75,22.383818134649765,8.479698986988657,1.0,0.0,5,7,98116,14.687874273843528,13.252769556150428,1,1,0,2.023644048266249,9.969581517239964
9746,2014-11-16,326000.0,6,3.0,25.16468039487468,8.99516499031115,1.5,0.0,3,7,98118,17.423990695900777,15.578810866474475,1,1,1,2.545800802480229,7.98770321445729
9747,2014-06-26,580000.0,4,1.75,22.306348547691133,8.850087606689566,1.0,0.0,3,8,98052,10.809513064298477,9.904897954989716,1,0,0,2.673471448923071,15.661992418673172
9748,2014-08-27,699000.0,3,2.5,25.614601394658987,9.8230906154641,2.0,1.0,4,10,98040,10.53226231541676,9.662895638939284,1,0,1,2.2719860387509945,9.094876807345775
9749,2014-07-23,335000.0,3,1.75,20.964503657156236,8.977146484808472,1.0,0.0,3,7,98034,12.10788822416568,11.033143365949504,0,1,1,3.7757424165434257,18.65804138160483
9750,2014-07-01,660000.0,3,2.0,25.135877418628976,10.257659366256743,1.0,0.0,3,9,98052,9.65747347510788,8.89665505158661,1,0,0,3.9024267904121324,19.36074119616856
9751,2015-04-17,540000.0,4,2.75,25.859137506246604,8.900276348631271,2.0,0.0,3,8,98059,5.540118651535812,5.225308857197789,0,0,0,3.9252528088130902,8.320235870872754
9752,2014-10-10,320000.0,5,2.25,25.307460813085807,9.062420241899561,2.0,0.0,3,8,98032,11.983927546338958,10.92577198382619,0,1,0,5.388704551182146,5.996801427368212
9753,2015-04-21,280000.0,3,2.5,21.744380560827295,8.976893927666076,2.0,0.0,3,7,98055,7.834537768431756,7.285645643520946,0,0,1,4.467461326713639,5.52366286586537
9755,2014-05-20,300000.0,3,1.0,23.74340722530705,8.953510763007166,1.0,0.0,4,7,98059,11.85876225454769,10.817285023115785,1,1,0,3.990860223992379,9.051867646155516
9756,2014-08-28,360000.0,3,1.75,22.724442840809136,9.210340371976184,2.0,0.0,4,7,98019,17.423990695900777,11.139430616875746,0,1,0,4.851655963912012,22.459051041834435
9757,2014-06-23,600000.0,3,2.5,24.198447421885266,9.225524507301223,2.0,0.0,3,10,98074,9.032360803935312,8.346492162258105,0,0,0,3.294133060915084,16.349133753750348
9758,2014-05-30,950000.0,4,1.75,24.931883362788565,11.433308499988742,1.0,0.0,4,8,98040,11.475682378922457,10.484792664327298,1,0,1,2.906207697291758,7.726460442623984
9759,2014-07-09,599950.0,3,3.25,22.724442840809136,7.4977617006225685,3.0,0.0,3,8,98117,2.833798281210556,2.7320543648053714,0,0,0,3.2217949145039912,16.532151111539964
9760,2015-03-25,190000.0,4,1.0,19.95380033535027,8.977146484808472,1.0,0.0,3,6,98126,13.733078518060132,12.434554569485341,1,1,0,3.0118877687074295,7.126250728604931
9761,2015-03-30,350000.0,4,1.75,24.355871081302,9.105202053852878,1.0,0.0,3,7,98034,11.475682378922457,10.484792664327298,1,1,1,3.809701730202779,18.990619984574252
9762,2015-04-10,522000.0,3,1.0,20.156023931097025,8.433811582477187,1.5,0.0,3,7,98116,15.970524125532398,14.346474922936542,0,0,0,2.488940543761489,9.340871334145255
9763,2015-03-18,850000.0,3,2.5,26.150270242904007,9.288134399416203,2.0,0.0,3,10,98006,8.192363609095171,7.603511844342649,0,0,1,3.013797137107531,10.339192039843816
9764,2014-06-30,308000.0,3,1.0,18.975477923306876,9.082507000466299,1.0,0.0,4,7,98118,13.400484869457953,12.14867558534081,0,0,1,2.774175626203185,7.604878132075465
9765,2014-12-02,1020000.0,6,2.25,25.078020092260598,8.517193191416238,2.0,0.0,4,7,98117,17.93946687721748,16.0141793723353,0,1,0,3.019518575313036,15.835895788545633
9766,2014-10-28,397500.0,3,1.0,21.31981911496517,8.536995818712418,1.5,0.0,3,7,98103,15.093691197627289,11.655610273856423,0,1,0,3.0725002589752544,16.19484555113384
9767,2015-01-27,186000.0,3,1.75,21.23235785716153,8.983063289380366,1.0,0.0,3,7,98023,10.53226231541676,9.662895638939284,1,0,1,5.774113917172442,9.347075064519425
9768,2014-06-03,710000.0,3,2.0,23.809757703348463,8.5016733797582,1.0,0.0,4,8,98103,16.0650991062498,14.426882043769947,1,1,0,3.0349029453969205,16.08556577082242
9769,2015-01-14,1380000.0,5,3.25,27.40288938136782,8.757783656334167,2.0,0.0,5,9,98122,18.10810227537809,16.156424082214773,1,1,1,1.554502482571621,11.618646651123452
9770,2015-04-28,450000.0,3,2.25,23.195076600972957,9.276315360899716,1.0,0.0,3,7,98008,13.059898929234448,11.855448060750268,0,1,0,2.368441563336158,14.709831143628632
9771,2015-01-21,375000.0,4,2.75,22.94465197558698,8.564076777315087,1.0,0.0,3,7,98106,9.956789467642903,9.159297888392437,1,1,0,2.3973169085828547,8.21328998695906
9772,2014-11-13,315000.0,2,1.0,23.609294774286194,9.59280976029003,1.0,0.0,3,7,98178,12.710733673132294,11.554319037206117,1,1,0,3.8652943737098697,4.675684117292258
9773,2015-02-13,467500.0,3,1.0,22.228205045916006,8.334471554600944,1.5,0.0,3,7,98118,16.98277607632982,15.205476598612679,0,1,0,2.604145753309184,8.16873319502861
9774,2014-07-25,665000.0,3,2.5,26.64950174169862,10.905038128361106,1.5,0.0,5,8,98070,17.683564320739745,15.798152084198339,0,1,0,5.17819477428285,8.727756914879148
9775,2015-03-24,760000.0,4,3.25,25.193400334628254,8.265907334155747,3.0,0.0,3,9,98007,3.21037174825896,3.0841579945714512,0,0,0,1.9314211645293793,14.058685256760677
9776,2014-12-30,469000.0,3,1.75,21.31981911496517,6.684611727667927,2.0,0.0,3,8,98136,2.833798281210556,2.7320543648053714,1,0,0,2.7053715070568867,8.54885854373679
9777,2014-08-13,408000.0,3,3.0,21.406404391637718,7.29505641646263,2.0,0.0,3,8,98122,6.664871266018712,6.240390478204158,1,0,0,0.9174121887864564,11.181714299394796
9779,2014-07-25,410000.0,2,2.0,20.734680166469396,8.275376374836407,1.0,0.0,3,8,98053,5.035651631604905,4.766453970241321,0,0,0,4.384431806328772,20.647398850960414
9780,2015-03-13,235000.0,2,1.0,18.055347421187125,9.259130536145614,1.0,0.0,3,6,98024,14.584732016636156,13.164553732998387,0,0,0,5.060430100317264,19.24161868692334
9781,2014-06-26,560000.0,4,2.5,24.872818791252072,9.702594610156739,1.0,0.0,5,7,98028,12.828114533524952,11.655610273856423,1,1,1,4.359454334854754,20.019371514715605
9782,2014-10-31,903000.0,3,2.75,28.313255133173428,9.456106101326672,2.0,0.0,4,10,98006,9.504645001907265,8.762358242455784,0,1,0,2.830740314665844,10.48644004446845
9783,2015-01-07,998500.0,3,1.75,23.809757703348463,8.476371196895983,2.0,0.0,3,8,98112,18.10810227537809,16.156424082214773,1,0,0,1.3237432251295023,12.662603873538684
9784,2014-07-30,268500.0,4,1.75,22.687220345010303,9.517825071724143,1.5,0.0,3,7,98032,12.828114533524952,11.655610273856423,1,1,1,5.257290447712587,5.0850894992305395
9785,2014-08-01,1130000.0,4,2.5,25.39216108283622,9.323669057283185,2.0,0.0,3,9,98004,6.871435687245126,6.425710370526933,0,0,0,0.9605236590158063,11.14002146376799
9786,2014-11-18,250000.0,3,2.0,21.2761992806833,9.400630098419315,1.0,0.0,4,6,98030,14.687874273843528,13.252769556150428,0,0,1,5.275332520194594,7.31690957668614
9787,2015-03-20,449000.0,4,1.75,24.479992542341616,10.905038128361106,1.0,0.0,4,7,98027,11.345333356479307,10.371496760219072,1,1,1,4.685030340896994,13.617917100993319
9788,2015-01-12,1230000.0,3,2.25,26.254124972822503,8.948975607841776,1.0,0.0,3,9,98112,12.230677472948168,11.139430616875746,1,0,0,1.8313965641906254,12.810759473036514
9789,2015-03-17,325000.0,4,2.0,22.871835032603546,8.948975607841776,1.0,0.0,3,8,98055,11.983927546338958,10.92577198382619,0,0,0,4.206027580284255,5.399012965753525
9790,2014-06-15,506000.0,5,3.0,24.7235893153318,8.987196820661973,1.0,0.0,4,7,98008,13.059898929234448,11.855448060750268,1,1,0,2.336106129219202,13.44738124470549
9793,2014-09-19,580000.0,3,1.75,23.47324726712739,11.302463659311961,1.0,0.0,3,8,98053,10.103441986902329,9.287802320661523,0,0,1,3.6493628973574217,17.41637466376374
9794,2015-04-23,665000.0,4,2.25,24.449110607327025,8.575462099540212,1.0,0.0,5,8,98008,12.352326989717735,11.244663754381536,1,1,0,2.4995551236078395,14.420328418170204
9795,2014-05-27,450000.0,4,2.5,24.990597015491055,9.049584593096789,2.0,0.0,3,7,98019,6.871435687245126,6.425710370526933,0,1,1,4.84869286357339,22.170559776065076
9796,2014-09-10,389900.0,4,1.0,22.267361894164015,11.671432356998142,1.5,0.0,4,6,98055,14.687874273843528,13.252769556150428,0,0,1,4.379197080677206,4.466639681785445
9797,2014-11-17,427000.0,3,1.0,20.004825339732747,8.566364235422688,1.0,0.0,3,7,98007,12.472867075154266,11.348871455451578,0,0,0,2.0212473370935475,13.33542338167934
9799,2014-11-05,398000.0,3,1.5,20.546211725318773,8.005033344637111,2.0,0.0,3,7,98144,7.072924628056407,6.60616754680183,0,0,0,1.4979829451750921,10.056977042369674
9800,2014-11-04,354000.0,6,3.5,26.356946477126137,8.411832675758411,2.0,0.0,3,7,98178,14.790328308679241,7.603511844342649,0,1,0,3.651248174474597,5.498879563024875
9801,2015-04-13,339950.0,4,2.5,24.198447421885266,8.713746330456916,2.0,0.0,3,8,98030,6.871435687245126,6.425710370526933,0,0,0,5.374576060599527,8.34616344957732
9802,2014-11-12,399000.0,2,1.0,17.584470077946275,8.294049640102028,1.0,0.0,3,6,98115,14.058203194514304,12.71357715658614,0,0,0,3.0404246010692706,15.701544023518109
9803,2014-10-10,325000.0,2,2.0,18.740644723028325,8.517193191416238,1.0,0.0,3,7,98034,9.65747347510788,8.89665505158661,0,0,0,3.6801446489701366,18.61933896842769
9804,2014-08-19,998800.0,3,2.0,24.166652009561297,8.987196820661973,1.0,2.0,4,9,98177,13.287871834041834,12.051775541283252,0,0,0,3.473661315426457,17.245773384052175
9805,2014-09-19,350000.0,4,2.5,21.534684004018004,7.717796211013582,1.5,0.0,3,7,98144,17.336623397946227,15.504935775296158,0,1,0,1.6854561096134584,9.356612067132179
9806,2014-08-05,1000000.0,4,1.75,22.536788981529806,9.344521553442203,1.0,0.0,5,9,98004,11.85876225454769,10.817285023115785,0,0,0,0.7297905733239081,13.240651180212248
9807,2015-03-18,561000.0,3,2.5,23.74340722530705,8.571113033405668,2.0,0.0,3,7,98053,5.540118651535812,5.225308857197789,0,0,1,3.9683633974243366,18.818317962794982
9808,2015-02-13,570000.0,2,1.0,21.406404391637718,8.807621489536043,1.0,0.0,3,7,98133,16.25265192438197,14.586245429106762,1,1,1,3.6113078416530238,17.688602592187795
9809,2014-10-30,845000.0,4,3.0,24.602550157236433,8.294049640102028,1.5,0.0,5,8,98103,15.779732110651471,14.18416805133975,1,1,0,2.9331560610100977,15.810166570287228
9810,2014-09-29,314500.0,4,2.5,24.602550157236433,9.169518377455928,2.0,0.0,3,7,98010,7.4620275034740065,6.953817524622061,0,1,0,5.971713217855035,15.290168656295373
9811,2015-05-06,298000.0,2,1.0,17.989870373797377,8.517193191416238,1.0,0.0,3,5,98055,17.93946687721748,16.0141793723353,0,0,1,3.8128614107615046,5.669357440314902
9812,2015-04-09,500000.0,2,1.0,18.498483564534123,8.070906088787819,1.0,0.0,3,7,98122,18.191845731771537,16.227028836448074,0,0,0,0.4939921564659515,11.356069952696663
9813,2014-06-10,870000.0,4,2.5,27.145005499870212,9.41311793733752,2.0,1.0,3,9,98126,7.072924628056407,6.60616754680183,1,1,1,1.723318463688973,10.498936621536439
9814,2015-04-06,299000.0,2,1.0,17.00660015063388,8.814627555310697,1.0,0.0,5,6,98126,14.687874273843528,13.252769556150428,0,0,1,3.32727386894721,6.250771329299483
9815,2014-08-12,527000.0,3,2.25,24.134751163503896,8.771835409789817,1.0,0.0,3,7,98125,10.24819220506282,9.41452594754775,1,1,0,3.3306286208698754,16.74900760063857
9816,2014-11-06,420000.0,3,1.0,19.259470054530208,8.940891067785461,1.0,0.0,5,7,98007,11.983927546338958,10.92577198382619,0,0,0,1.9419190075860377,12.515920492676656
9819,2014-08-15,499990.0,3,1.75,22.345166729333272,9.141418926509761,1.0,0.0,3,8,98052,10.53226231541676,9.662895638939284,1,0,0,2.74580361618622,15.684563551579549
9820,2014-10-27,315000.0,3,1.75,19.85078440233873,8.294049640102028,1.0,0.0,3,6,98106,14.584732016636156,3.0841579945714512,1,1,0,2.9495530382608797,6.801954235931519
9821,2014-10-20,425000.0,4,2.25,27.922917433712843,10.176030606145105,2.0,0.0,4,9,98042,9.956789467642903,9.159297888392437,0,1,1,5.8582772753215675,12.831604086838414
9822,2015-02-17,630000.0,3,2.5,26.045357632740064,10.749548934513161,2.0,0.0,3,9,98077,9.032360803935312,8.346492162258105,0,1,1,4.6306961494735015,22.033930634870334
9823,2014-11-18,365000.0,3,1.75,20.45036588801062,8.882530508433623,1.5,0.0,3,7,98034,11.345333356479307,10.371496760219072,0,0,0,3.8439459746182227,18.509855385861144
9824,2014-11-06,774000.0,4,2.75,23.369901769023826,8.85366542803745,2.0,0.0,5,8,98199,18.44083869992888,16.43682763950397,0,1,1,2.6648828556413506,14.878846791182994
9825,2015-04-06,368888.0,3,1.5,21.36321996593609,9.40804303080844,1.0,0.0,4,7,98155,13.842259100738545,12.528301188204788,0,1,0,4.450079805877221,20.511155642770408
9826,2014-10-02,339500.0,4,2.5,23.088581128774162,8.969796305981806,2.0,0.0,3,7,98038,7.834537768431756,7.285645643520946,0,1,0,5.587653744703428,13.029985271907565
9827,2014-09-23,344950.0,4,1.75,24.134751163503896,8.922658299524402,1.0,0.0,4,7,98133,13.174350419025183,11.954039844786282,1,1,0,4.059661320121797,19.122488199889975
9828,2014-11-12,450000.0,3,2.0,24.387050619700975,9.780641722537283,1.0,0.0,3,8,98166,13.623068495957746,7.285645643520946,0,1,1,4.329467579896226,3.0321758475023373
9829,2014-11-18,814950.0,4,2.75,26.27992627067186,8.798756582859841,2.0,0.0,3,9,98052,2.833798281210556,2.7320543648053714,0,1,1,3.7185036163898104,18.732148382999288
9830,2014-09-05,299900.0,4,2.5,24.006076835648525,8.653470809708786,2.0,0.0,3,8,98042,6.010533690168149,5.651136053729265,0,0,0,5.543071886416777,9.700274736795414
